Périmètre;Nature;Date;Heures;Consommation
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;20:00;9650
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;20:30;9501
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;21:00;9265
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;21:30;9060
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;22:00;8778
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;22:30;8989
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;23:00;9284
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;23:30;9383
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;00:00;9085
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;00:30;8795
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;01:00;8497
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;01:30;8433
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;02:00;8387
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;02:30;8507
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;03:00;8337
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;03:30;8226
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;04:00;8094
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;04:30;8126
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;05:00;8136
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;05:30;8445
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;06:00;8597
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;06:30;8844
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;07:00;9051
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;07:30;9184
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;08:00;9415
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;08:30;9477
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;09:00;9570
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;09:30;9692
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;10:00;9717
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;10:30;9813
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;11:00;9818
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;11:30;9932
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;12:00;9949
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;12:30;9866
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;13:00;9950
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;13:30;9839
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;14:00;9744
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;14:30;9584
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;15:00;9394
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;15:30;9395
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;16:00;9379
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;16:30;9331
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;17:00;9260
