PÈrimËtre;Nature;Date;Heures;Consommation;Thermique;NuclÈaire;Eolien;Solaire;Hydraulique;Pompage;BioÈnergies;Ech. physiques;;
PACA;DonnÈes dÈfinitives;30/07/2019;14:00;4935;751;-;7;936;699;0;94;2448;-;-
PACA;DonnÈes dÈfinitives;30/07/2019;14:30;5018;785;-;12;924;587;-51;92;2669;-;-
PACA;DonnÈes dÈfinitives;30/07/2019;15:00;4955;732;-;17;903;496;-51;96;2763;-;-
PACA;DonnÈes dÈfinitives;30/07/2019;15:30;4891;831;-;16;882;557;-51;97;2559;-;-
PACA;DonnÈes dÈfinitives;30/07/2019;16:00;4790;804;-;13;815;571;0;97;2489;-;-
PACA;DonnÈes dÈfinitives;30/07/2019;16:30;4747;858;-;13;762;651;0;95;2368;-;-
PACA;DonnÈes dÈfinitives;30/07/2019;17:00;4725;864;-;14;703;767;0;97;2280;-;-
PACA;DonnÈes dÈfinitives;30/07/2019;17:30;4654;832;-;16;613;913;0;98;2182;-;-
PACA;DonnÈes dÈfinitives;30/07/2019;18:00;4658;852;-;16;509;916;0;99;2266;-;-
PACA;DonnÈes dÈfinitives;30/07/2019;18:30;4659;871;-;14;397;996;0;99;2283;-;-
PACA;DonnÈes dÈfinitives;30/07/2019;19:00;4701;897;-;16;274;1147;0;99;2268;-;-
PACA;DonnÈes dÈfinitives;30/07/2019;19:30;4704;1230;-;22;159;1187;0;93;2013;-;-
PACA;DonnÈes dÈfinitives;30/07/2019;20:00;4603;1482;-;18;71;1150;0;93;1790;-;-
PACA;DonnÈes dÈfinitives;30/07/2019;20:30;4472;1507;-;22;24;1087;0;89;1742;-;-
PACA;DonnÈes dÈfinitives;30/07/2019;21:00;4375;1486;-;23;2;1078;0;80;1705;-;-
PACA;DonnÈes dÈfinitives;30/07/2019;21:30;4405;1475;-;16;0;1224;0;82;1608;-;-
PACA;DonnÈes dÈfinitives;30/07/2019;22:00;4303;1465;-;16;0;1149;0;81;1591;-;-
PACA;DonnÈes dÈfinitives;30/07/2019;22:30;4291;1447;-;24;0;989;0;81;1749;-;-
PACA;DonnÈes dÈfinitives;30/07/2019;23:00;4385;1456;-;20;0;1130;0;82;1698;-;-
PACA;DonnÈes dÈfinitives;30/07/2019;23:30;4757;1404;-;15;0;1038;0;83;2218;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;00:00;4328;1402;-;17;0;899;0;83;1927;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;00:30;4000;1212;-;18;0;822;0;82;1867;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;01:00;3774;1039;-;18;0;654;0;81;1983;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;01:30;3790;340;-;17;0;618;-51;80;2787;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;02:00;3761;231;-;19;0;617;-51;84;2862;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;02:30;3817;29;-;19;0;588;-51;83;3149;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;03:00;3584;33;-;17;0;474;-51;79;3033;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;03:30;3466;33;-;19;0;402;-51;67;2997;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;04:00;3432;32;-;14;0;462;-51;68;2906;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;04:30;3416;33;-;14;0;466;0;58;2846;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;05:00;3403;32;-;15;0;465;0;57;2835;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;05:30;3459;32;-;15;0;587;0;57;2769;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;06:00;3510;31;-;13;0;667;0;57;2743;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;06:30;3584;49;-;17;0;627;0;54;2836;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;07:00;3661;92;-;16;14;636;0;54;2848;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;07:30;3777;149;-;18;51;758;0;53;2748;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;08:00;3883;321;-;17;123;870;0;53;2499;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;08:30;4060;440;-;17;234;861;0;61;2448;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;09:00;4219;504;-;16;364;938;0;59;2337;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;09:30;4415;634;-;24;493;960;0;59;2246;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;10:00;4521;749;-;26;607;928;0;59;2152;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;10:30;4603;758;-;25;710;941;0;58;2110;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;11:00;4661;749;-;28;790;1002;0;60;2032;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;11:30;4741;748;-;26;859;1080;0;58;1970;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;12:00;4771;758;-;21;906;1080;0;58;1947;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;12:30;4883;715;-;21;949;1021;0;61;2117;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;13:00;4897;724;-;17;969;1055;0;55;2076;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;13:30;4925;756;-;14;967;949;0;54;2185;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;14:00;4898;717;-;12;962;883;0;63;2261;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;14:30;4971;757;-;13;956;748;0;65;2432;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;15:00;4852;710;-;12;932;725;0;68;2404;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;15:30;4831;758;-;11;922;716;0;71;2353;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;16:00;4717;784;-;10;868;624;0;78;2353;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;16:30;4693;840;-;10;820;636;0;78;2310;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;17:00;4673;978;-;9;740;634;0;80;2232;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;17:30;4608;1103;-;9;646;693;0;78;2077;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;18:00;4642;1171;-;8;534;844;0;78;2006;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;18:30;4644;1293;-;8;408;954;0;83;1898;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;19:00;4677;1347;-;7;261;1034;0;83;1945;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;19:30;4690;1457;-;10;146;1117;0;88;1872;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;20:00;4597;1461;-;9;69;1173;0;88;1797;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;20:30;4436;1459;-;8;22;1174;0;86;1687;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;21:00;4350;1458;-;7;1;1075;0;86;1723;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;21:30;4405;1458;-;6;0;1033;0;88;1820;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;22:00;4311;1484;-;6;0;1042;0;90;1689;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;22:30;4264;1444;-;7;0;1006;0;90;1718;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;23:00;4371;1468;-;8;0;1145;0;90;1661;-;-
PACA;DonnÈes dÈfinitives;31/07/2019;23:30;4725;1445;-;7;0;1089;0;90;2094;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;00:00;4301;1457;-;8;0;821;0;89;1925;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;00:30;3962;1405;-;10;0;723;0;89;1735;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;01:00;3760;1168;-;13;0;641;0;87;1852;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;01:30;3740;1268;-;14;0;473;0;88;1897;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;02:00;3641;1409;-;15;0;472;0;88;1657;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;02:30;3721;1444;-;16;0;476;0;89;1697;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;03:00;3496;1294;-;15;0;461;0;89;1638;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;03:30;3431;1304;-;16;0;416;0;87;1608;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;04:00;3352;1259;-;15;0;333;-51;88;1709;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;04:30;3326;1257;-;12;0;336;-51;87;1686;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;05:00;3298;1253;-;15;0;335;-51;89;1657;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;05:30;3380;1195;-;12;0;341;0;89;1743;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;06:00;3453;1378;-;6;0;363;0;88;1617;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;06:30;3498;1417;-;5;0;508;0;90;1477;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;07:00;3583;1394;-;7;15;599;0;90;1478;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;07:30;3718;1443;-;5;53;753;0;89;1373;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;08:00;3846;1447;-;4;125;821;0;90;1358;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;08:30;4027;1467;-;4;235;945;0;88;1288;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;09:00;4215;1466;-;12;344;954;0;91;1348;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;09:30;4364;1448;-;5;430;968;0;91;1422;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;10:00;4473;1442;-;6;486;1037;0;84;1418;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;10:30;4583;1441;-;5;631;961;0;91;1454;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;11:00;4655;1441;-;3;729;959;0;89;1434;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;11:30;4713;1394;-;3;791;1008;0;89;1427;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;12:00;4828;1449;-;2;816;1022;0;88;1451;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;12:30;4922;1434;-;8;818;957;0;91;1614;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;13:00;4913;1312;-;8;809;949;0;89;1746;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;13:30;4950;1100;-;7;779;914;0;88;2062;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;14:00;4884;1093;-;6;720;937;0;85;2043;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;14:30;4944;1152;-;6;795;958;0;88;1945;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;15:00;4861;1124;-;6;837;861;0;89;1943;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;15:30;4812;1101;-;6;812;833;0;91;1970;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;16:00;4953;1114;-;7;781;835;0;87;2128;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;16:30;4696;1062;-;6;746;630;0;87;2166;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;17:00;4673;1100;-;3;666;707;0;90;2107;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;17:30;4593;1113;-;3;582;793;0;92;2010;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;18:00;4663;1131;-;2;468;889;0;92;2082;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;18:30;4678;997;-;3;350;1117;0;91;2121;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;19:00;4742;1023;-;1;258;1190;0;88;2181;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;19:30;4718;989;-;1;149;1180;0;87;2312;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;20:00;4658;1093;-;0;71;1163;0;90;2241;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;20:30;4500;1104;-;0;26;1137;0;89;2143;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;21:00;4373;1074;-;0;1;996;0;89;2213;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;21:30;4382;1098;-;0;0;991;0;93;2201;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;22:00;4352;1085;-;0;0;1088;0;91;2088;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;22:30;4292;1036;-;1;0;1147;0;90;2018;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;23:00;4439;1053;-;0;0;1225;0;90;2071;-;-
PACA;DonnÈes dÈfinitives;01/08/2019;23:30;4805;1069;-;0;0;1030;0;92;2614;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;00:00;4393;1048;-;1;0;896;0;91;2357;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;00:30;4010;1154;-;1;0;767;0;88;2001;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;01:00;3838;1075;-;1;0;589;0;93;2081;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;01:30;3816;1147;-;1;0;452;0;93;2124;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;02:00;3746;1123;-;1;0;450;0;93;2081;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;02:30;3820;1189;-;1;0;439;0;91;2100;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;03:00;3574;1140;-;1;0;395;-51;92;1997;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;03:30;3497;1151;-;1;0;302;-51;91;2003;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;04:00;3436;1115;-;1;0;303;-51;90;1979;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;04:30;3381;1116;-;0;0;301;-51;91;1925;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;05:00;3388;1110;-;1;0;299;-51;91;1938;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;05:30;3440;1086;-;0;0;359;-51;91;1955;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;06:00;3461;1105;-;1;0;520;-51;92;1795;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;06:30;3542;1044;-;3;0;592;0;91;1812;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;07:00;3639;1114;-;4;16;602;0;92;1811;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;07:30;3746;1091;-;4;54;776;0;91;1729;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;08:00;3896;1096;-;3;119;901;0;91;1685;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;08:30;4086;1069;-;1;213;981;0;89;1733;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;09:00;4276;1092;-;4;344;1032;0;89;1715;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;09:30;4429;1093;-;5;469;1075;0;89;1698;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;10:00;4555;1064;-;7;582;1050;0;86;1766;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;10:30;4636;1119;-;12;681;1046;0;83;1694;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;11:00;4732;1110;-;13;767;1041;0;85;1717;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;11:30;4760;1116;-;15;827;1049;0;86;1667;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;12:00;4902;1121;-;17;887;1058;0;86;1733;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;12:30;4974;1118;-;19;927;920;0;87;1902;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;13:00;4969;1115;-;20;940;909;0;88;1896;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;13:30;4994;1133;-;20;930;777;0;86;2049;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;14:00;4986;1132;-;16;949;684;0;87;2118;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;14:30;5033;1114;-;14;941;606;0;88;2270;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;15:00;4947;1115;-;14;895;499;0;86;2339;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;15:30;4902;1128;-;13;896;368;0;88;2408;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;16:00;4839;1149;-;17;854;367;0;89;2362;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;16:30;4754;1105;-;18;799;315;0;88;2431;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;17:00;4719;1105;-;18;737;428;0;89;2341;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;17:30;4688;1113;-;22;649;584;0;89;2231;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;18:00;4712;1107;-;20;544;804;0;89;2148;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;18:30;4726;1107;-;20;420;958;0;90;2130;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;19:00;4747;1103;-;20;291;1065;0;90;2176;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;19:30;4742;951;-;18;166;1102;0;89;2415;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;20:00;4648;979;-;20;69;1081;0;89;2409;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;20:30;4482;1000;-;17;20;1065;0;91;2290;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;21:00;4406;1113;-;21;1;969;0;89;2214;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;21:30;4394;1168;-;19;0;963;0;90;2155;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;22:00;4366;1120;-;24;0;949;0;103;2169;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;22:30;4341;1058;-;24;0;980;0;104;2175;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;23:00;4445;1055;-;23;0;1165;0;104;2098;-;-
PACA;DonnÈes dÈfinitives;02/08/2019;23:30;4807;1122;-;23;0;1073;0;106;2484;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;00:00;4371;975;-;23;0;903;0;106;2364;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;00:30;4075;1061;-;19;0;820;0;104;2070;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;01:00;3865;912;-;15;0;634;-51;107;2248;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;01:30;3826;1139;-;20;0;617;-51;109;1993;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;02:00;3746;1132;-;15;0;620;-51;108;1921;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;02:30;3793;1179;-;13;0;623;-51;110;1920;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;03:00;3551;1139;-;11;0;609;-51;111;1733;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;03:30;3413;1157;-;12;0;595;0;111;1539;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;04:00;3338;1137;-;14;0;564;0;111;1512;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;04:30;3339;992;-;15;0;474;0;110;1748;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;05:00;3291;989;-;15;0;395;-51;109;1834;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;05:30;3330;1116;-;17;0;411;-51;108;1729;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;06:00;3313;1110;-;15;0;530;0;107;1552;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;06:30;3295;1077;-;13;0;537;0;108;1559;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;07:00;3296;1076;-;13;11;528;0;108;1560;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;07:30;3377;1126;-;13;49;541;-51;106;1593;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;08:00;3482;1123;-;12;124;606;-51;106;1562;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;08:30;3686;1119;-;9;240;677;0;107;1534;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;09:00;3870;1121;-;11;375;667;0;107;1588;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;09:30;4059;1123;-;11;502;674;0;107;1642;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;10:00;4223;1127;-;11;619;682;0;106;1677;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;10:30;4335;1131;-;12;719;680;0;105;1689;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;11:00;4456;1113;-;14;803;679;0;103;1745;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;11:30;4531;1091;-;17;870;611;0;104;1838;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;12:00;4627;1086;-;20;923;610;0;102;1886;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;12:30;4744;1077;-;20;954;585;0;102;2005;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;13:00;4739;1066;-;19;976;576;0;104;1999;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;13:30;4754;1108;-;17;988;574;-51;102;2016;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;14:00;4702;1105;-;15;986;573;-51;101;1974;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;14:30;4759;1118;-;14;978;566;-51;101;2033;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;15:00;4688;1107;-;15;954;562;-51;98;2004;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;15:30;4643;1115;-;14;922;573;-51;99;1973;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;16:00;4609;1115;-;9;875;571;-51;99;1991;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;16:30;4543;1103;-;10;814;625;0;100;1891;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;17:00;4514;1133;-;9;735;638;0;100;1898;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;17:30;4532;1117;-;10;645;663;0;102;1995;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;18:00;4577;1164;-;10;539;792;0;101;1971;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;18:30;4596;1141;-;10;417;860;0;103;2066;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;19:00;4654;1167;-;9;288;911;0;103;2176;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;19:30;4611;1157;-;8;163;932;0;101;2249;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;20:00;4551;1178;-;8;67;897;0;104;2297;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;20:30;4416;1132;-;6;19;881;0;106;2272;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;21:00;4355;1103;-;6;0;865;0;105;2277;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;21:30;4374;944;-;5;0;861;0;106;2458;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;22:00;4343;812;-;6;0;790;0;105;2631;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;22:30;4305;755;-;12;0;801;0;108;2630;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;23:00;4427;1075;-;11;0;956;0;108;2277;-;-
PACA;DonnÈes dÈfinitives;03/08/2019;23:30;4802;1130;-;13;0;868;0;106;2686;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;00:00;4395;1060;-;11;0;762;0;106;2457;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;00:30;4074;939;-;9;0;815;0;108;2202;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;01:00;3823;744;-;7;0;619;0;109;2344;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;01:30;4027;960;-;6;0;828;0;109;2125;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;02:00;3742;924;-;5;0;625;0;108;2081;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;02:30;3794;271;-;4;0;617;-51;107;2847;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;03:00;3596;49;-;3;0;674;-51;107;2814;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;03:30;3478;50;-;3;0;682;-51;102;2693;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;04:00;3396;50;-;1;0;685;0;103;2556;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;04:30;3350;33;-;0;0;704;0;105;2507;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;05:00;3328;33;-;0;0;699;0;110;2486;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;05:30;3319;33;-;1;0;651;0;109;2525;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;06:00;3281;33;-;2;0;656;0;110;2480;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;06:30;3268;33;-;2;0;599;0;108;2526;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;07:00;3254;33;-;0;11;586;0;109;2514;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;07:30;3280;33;-;1;47;598;0;108;2493;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;08:00;3382;34;-;1;122;539;0;108;2580;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;08:30;3518;50;-;1;239;534;0;109;2585;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;09:00;3704;50;-;1;371;547;0;107;2628;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;09:30;3888;49;-;2;497;621;0;106;2612;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;10:00;4014;49;-;2;609;622;0;102;2630;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;10:30;4129;48;-;2;706;618;0;98;2657;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;11:00;4236;47;-;2;786;615;0;97;2687;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;11:30;4325;46;-;1;855;596;0;97;2730;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;12:00;4429;47;-;1;903;595;0;100;2783;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;12:30;4518;47;-;0;937;585;0;103;2845;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;13:00;4527;47;-;0;960;587;0;103;2831;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;13:30;4532;46;-;1;970;572;0;102;2842;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;14:00;4430;44;-;1;970;568;0;104;2743;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;14:30;4504;33;-;1;960;631;0;102;2777;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;15:00;4450;33;-;1;939;634;0;101;2743;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;15:30;4367;31;-;1;909;571;0;92;2765;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;16:00;4313;46;-;2;863;514;0;95;2792;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;16:30;4289;56;-;3;803;516;-51;101;2862;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;17:00;4250;153;-;4;727;531;-51;103;2783;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;17:30;4272;287;-;7;636;595;0;104;2643;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;18:00;4291;445;-;6;531;609;0;103;2597;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;18:30;4326;639;-;5;410;719;0;100;2453;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;19:00;4393;874;-;4;281;742;0;103;2390;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;19:30;4455;1077;-;4;158;736;0;103;2376;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;20:00;4456;1107;-;4;63;763;0;104;2415;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;20:30;4372;1139;-;2;17;798;0;106;2310;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;21:00;4354;1126;-;0;0;785;0;105;2337;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;21:30;4415;1124;-;0;0;786;0;107;2399;-;-
PACA;DonnÈes dÈfinitives;04/08/2019;22:00;4336;1122;-;0;0;843;0;107;2265;-;-
