PÈrimËtre;Nature;Date;Heures;Consommation;Thermique;NuclÈaire;Eolien;Solaire;Hydraulique;Pompage;BioÈnergies;Ech. physiques;;
Pays-de-la-Loire;DonnÈes dÈfinitives;15/01/2019;20:30;4151;631;0;29;0;3;-;52;3437;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;15/01/2019;21:00;4021;629;0;41;0;3;-;53;3295;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;15/01/2019;21:30;3854;630;0;56;0;3;-;52;3112;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;15/01/2019;22:00;3748;631;0;72;0;3;-;53;2990;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;15/01/2019;22:30;3868;629;0;76;0;4;-;53;3108;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;15/01/2019;23:00;4387;618;0;71;0;4;-;51;3643;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;15/01/2019;23:30;4169;618;0;76;0;4;-;51;3421;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;00:00;4257;616;0;80;0;3;-;52;3506;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;00:30;4186;615;0;81;0;3;-;51;3436;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;01:00;3979;615;0;88;0;3;-;51;3222;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;01:30;3962;614;0;88;0;3;-;51;3206;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;02:00;4001;613;0;94;0;3;-;51;3240;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;02:30;3844;615;0;93;0;3;-;50;3083;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;03:00;3714;614;0;82;0;3;-;50;2964;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;03:30;3668;614;0;71;0;3;-;49;2931;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;04:00;3643;614;0;69;0;3;-;50;2907;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;04:30;3696;612;0;73;0;3;-;50;2956;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;05:00;3734;611;0;84;0;3;-;50;2986;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;05:30;3942;612;0;90;0;3;-;50;3187;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;06:00;4091;612;0;97;0;3;-;50;3328;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;06:30;4436;578;0;107;0;3;-;49;3698;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;07:00;4646;602;0;100;0;3;-;50;3892;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;07:30;4909;610;0;94;0;3;-;51;4151;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;08:00;5083;610;0;94;0;3;-;49;4327;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;08:30;5148;610;0;97;0;3;-;51;4387;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;09:00;5095;608;0;102;1;3;-;51;4330;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;09:30;5064;611;0;102;13;3;-;51;4284;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;10:00;5021;608;0;106;33;3;-;50;4221;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;10:30;5004;608;0;112;50;3;-;51;4179;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;11:00;4937;555;0;120;62;3;-;48;4149;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;11:30;4926;567;0;131;68;3;-;46;4112;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;12:00;4937;572;0;125;70;3;-;47;4121;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;12:30;4903;574;0;131;63;3;-;48;4084;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;13:00;4949;582;0;155;57;3;-;48;4105;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;13:30;4801;576;0;170;42;3;-;48;3963;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;14:00;4766;572;0;184;37;3;-;49;3922;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;14:30;4658;603;0;205;34;3;-;51;3763;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;15:00;4559;601;0;219;36;3;-;53;3647;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;15:30;4570;598;0;211;40;3;-;50;3669;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;16:00;4511;595;0;216;34;2;-;51;3611;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;16:30;4479;596;0;224;23;2;-;49;3585;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;17:00;4446;599;0;235;11;3;-;49;3551;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;17:30;4453;600;0;250;2;3;-;47;3551;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;18:00;4603;600;0;286;0;3;-;47;3667;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;18:30;4771;605;0;328;0;3;-;47;3787;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;19:00;4837;607;0;355;0;3;-;48;3824;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;19:30;4733;603;0;369;0;3;-;48;3711;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;20:00;4540;718;0;385;0;3;-;48;3385;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;20:30;4315;797;0;372;0;3;-;48;3095;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;21:00;4141;822;0;371;0;3;-;48;2896;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;21:30;3934;849;0;371;0;3;-;48;2662;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;22:00;3812;858;0;337;0;3;-;48;2566;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;22:30;3853;932;0;305;0;3;-;49;2564;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;23:00;4323;964;0;295;0;3;-;48;3013;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;16/01/2019;23:30;4110;951;0;252;0;3;-;48;2857;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;00:00;4171;942;0;239;0;3;-;49;2939;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;00:30;4098;849;0;240;0;3;-;49;2956;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;01:00;3890;947;0;259;0;3;-;50;2631;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;01:30;3848;952;0;306;0;3;-;49;2537;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;02:00;3878;948;0;334;0;3;-;50;2543;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;02:30;3710;985;0;360;0;3;-;49;2313;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;03:00;3584;859;0;374;0;3;-;49;2298;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;03:30;3511;720;0;389;0;3;-;49;2350;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;04:00;3466;666;0;379;0;3;-;45;2372;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;04:30;3489;680;0;393;0;3;-;46;2368;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;05:00;3536;690;0;400;0;3;-;49;2394;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;05:30;3706;708;0;404;0;3;-;47;2544;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;06:00;3868;730;0;413;0;3;-;48;2673;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;06:30;4220;749;0;399;0;3;-;48;3022;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;07:00;4428;767;0;401;0;3;-;48;3209;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;07:30;4712;733;0;394;0;3;-;46;3536;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;08:00;4883;743;0;373;0;3;-;46;3718;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;08:30;4910;727;0;370;0;3;-;46;3765;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;09:00;4835;903;0;357;1;3;-;45;3527;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;09:30;4780;950;0;317;24;3;-;47;3438;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;10:00;4710;881;0;281;64;3;-;46;3435;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;10:30;4601;971;0;222;109;3;-;45;3252;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;11:00;4548;946;0;159;154;3;-;44;3242;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;11:30;4463;955;0;146;192;3;-;45;3122;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;12:00;4435;955;0;157;219;3;-;45;3055;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;12:30;4362;903;0;186;241;3;-;46;2982;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;13:00;4368;906;0;216;247;3;-;47;2949;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;13:30;4224;916;0;250;248;3;-;46;2760;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;14:00;4154;924;0;256;225;3;-;47;2700;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;14:30;4039;953;0;247;199;3;-;48;2589;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;15:00;4009;915;0;231;170;3;-;47;2643;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;15:30;4042;948;0;238;120;3;-;46;2688;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;16:00;4010;959;0;185;93;3;-;46;2724;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;16:30;4000;949;0;151;66;3;-;46;2783;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;17:00;4010;988;0;144;32;3;-;48;2795;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;17:30;4077;968;0;138;7;3;-;47;2914;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;18:00;4297;991;0;157;1;3;-;48;3097;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;18:30;4582;932;0;152;0;3;-;49;3447;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;19:00;4688;991;0;161;0;3;-;48;3484;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;19:30;4636;1127;0;147;0;3;-;48;3311;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;20:00;4528;1071;0;142;0;3;-;48;3264;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;20:30;4324;1238;0;135;0;4;-;47;2900;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;21:00;4164;1228;0;135;0;3;-;47;2751;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;21:30;4012;1299;0;132;0;3;-;47;2531;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;22:00;3920;1290;0;131;0;3;-;47;2448;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;22:30;4014;1241;0;126;0;3;-;48;2596;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;23:00;4548;1374;0;93;0;3;-;48;3030;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;17/01/2019;23:30;4348;1259;0;77;0;3;-;48;2961;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;00:00;4428;1278;0;61;0;4;-;48;3038;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;00:30;4347;1381;0;46;0;4;-;48;2868;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;01:00;4149;1239;0;45;0;4;-;49;2814;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;01:30;4123;1341;0;46;0;4;-;48;2684;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;02:00;4166;1309;0;60;0;4;-;48;2746;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;02:30;3995;1342;0;66;0;4;-;49;2535;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;03:00;3867;1282;0;76;0;4;-;48;2456;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;03:30;3807;1310;0;87;0;4;-;48;2357;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;04:00;3753;1298;0;92;0;4;-;48;2311;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;04:30;3796;1352;0;78;0;4;-;48;2313;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;05:00;3844;1385;0;69;0;4;-;48;2338;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;05:30;4067;1342;0;85;0;4;-;48;2588;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;06:00;4221;1358;0;107;0;4;-;48;2704;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;06:30;4577;1254;0;135;0;4;-;48;3136;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;07:00;4804;1409;0;154;0;4;-;48;3188;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;07:30;5129;1382;0;161;0;4;-;47;3535;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;08:00;5280;1374;0;154;0;4;-;48;3699;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;08:30;5323;1279;0;157;0;4;-;48;3836;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;09:00;5249;1309;0;169;0;4;-;48;3718;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;09:30;5231;1309;0;173;8;4;-;48;3688;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;10:00;5193;1303;0;163;29;4;-;47;3647;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;10:30;5168;1265;0;151;70;4;-;42;3636;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;11:00;5077;1247;0;115;116;4;-;40;3555;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;11:30;4955;1227;0;83;151;4;-;40;3449;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;12:00;4872;1220;0;66;185;4;-;43;3354;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;12:30;4734;1259;0;53;212;4;-;44;3161;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;13:00;4744;1224;0;56;233;4;-;47;3181;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;13:30;4517;1277;0;60;229;4;-;47;2901;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;14:00;4405;1258;0;65;220;4;-;48;2810;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;14:30;4255;1315;0;77;198;4;-;47;2614;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;15:00;4184;1236;0;97;169;4;-;47;2632;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;15:30;4229;1302;0;99;145;4;-;48;2632;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;16:00;4186;1306;0;110;111;4;-;49;2606;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;16:30;4170;1298;0;128;69;4;-;51;2622;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;17:00;4176;1337;0;157;35;3;-;51;2593;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;17:30;4291;1319;0;196;9;3;-;50;2714;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;18:00;4476;1377;0;245;1;3;-;50;2800;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;18:30;4685;1306;0;301;0;2;-;50;3026;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;19:00;4753;1293;0;349;0;2;-;48;3061;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;19:30;4704;1294;0;367;0;2;-;48;2993;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;20:00;4569;1239;0;376;0;2;-;50;2901;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;20:30;4376;1271;0;379;0;2;-;50;2673;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;21:00;4269;1185;0;387;0;2;-;50;2645;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;21:30;4125;1149;0;378;0;3;-;50;2545;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;22:00;3988;1082;0;382;0;3;-;50;2471;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;22:30;4087;975;0;350;0;3;-;49;2711;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;23:00;4573;717;0;336;0;3;-;50;3468;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;18/01/2019;23:30;4361;577;0;332;0;3;-;49;3400;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;00:00;4394;587;0;343;0;3;-;49;3413;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;00:30;4284;592;0;316;0;2;-;49;3324;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;01:00;4032;596;0;297;0;2;-;48;3088;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;01:30;3958;578;0;280;0;2;-;48;3049;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;02:00;3984;581;0;250;0;3;-;49;3101;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;02:30;3782;581;0;221;0;3;-;48;2930;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;03:00;3611;581;0;198;0;3;-;47;2782;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;03:30;3510;582;0;166;0;3;-;47;2712;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;04:00;3448;581;0;143;0;3;-;47;2674;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;04:30;3425;571;0;137;0;3;-;47;2668;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;05:00;3396;562;0;133;0;3;-;48;2651;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;05:30;3459;578;0;124;0;3;-;48;2705;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;06:00;3499;576;0;103;0;3;-;47;2770;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;06:30;3631;559;0;101;0;3;-;47;2921;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;07:00;3692;564;0;99;0;3;-;48;2979;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;07:30;3816;551;0;109;0;3;-;48;3105;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;08:00;3895;560;0;108;0;3;-;47;3176;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;08:30;3998;549;0;95;0;3;-;48;3304;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;09:00;4027;585;0;88;0;3;-;48;3302;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;09:30;4079;578;0;91;6;3;-;48;3352;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;10:00;4081;577;0;86;20;3;-;48;3347;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;10:30;4086;575;0;78;43;3;-;48;3339;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;11:00;4019;569;0;69;64;3;-;46;3268;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;11:30;3992;577;0;62;89;3;-;46;3214;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;12:00;3995;578;0;62;109;3;-;48;3196;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;12:30;3987;576;0;62;111;3;-;50;3185;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;13:00;4036;574;0;66;106;3;-;49;3238;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;13:30;3812;578;0;73;114;3;-;46;2998;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;14:00;3695;577;0;65;117;3;-;48;2886;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;14:30;3542;559;0;61;122;3;-;50;2747;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;15:00;3445;555;0;69;101;3;-;50;2666;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;15:30;3466;576;0;79;87;3;-;49;2672;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;16:00;3414;572;0;67;70;3;-;50;2652;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;16:30;3420;595;0;63;53;3;-;50;2656;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;17:00;3383;594;0;55;31;3;-;51;2649;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;17:30;3447;585;0;45;9;3;-;51;2754;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;18:00;3619;592;0;44;1;4;-;51;2928;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;18:30;3859;579;0;45;0;3;-;49;3183;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;19:00;3918;584;0;47;0;3;-;50;3233;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;19:30;3910;580;0;43;0;4;-;50;3234;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;20:00;3834;559;0;50;0;4;-;50;3172;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;20:30;3712;600;0;51;0;4;-;50;3007;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;21:00;3593;598;0;54;0;4;-;50;2887;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;21:30;3497;597;0;59;0;4;-;47;2791;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;22:00;3424;597;0;58;0;4;-;47;2719;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;22:30;3554;597;0;57;0;4;-;46;2851;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;23:00;4069;597;0;54;0;4;-;47;3367;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;19/01/2019;23:30;3902;597;0;50;0;4;-;50;3202;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;20/01/2019;00:00;3984;597;0;43;0;4;-;51;3289;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;20/01/2019;00:30;3913;595;0;43;0;4;-;52;3220;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;20/01/2019;01:00;3714;595;0;43;0;4;-;51;3021;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;20/01/2019;01:30;3689;596;0;43;0;4;-;51;2995;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;20/01/2019;02:00;3709;595;0;39;0;4;-;51;3021;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;20/01/2019;02:30;3529;597;0;36;0;4;-;50;2843;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;20/01/2019;03:00;3364;599;0;35;0;4;-;50;2677;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;20/01/2019;03:30;3276;596;0;33;0;4;-;51;2593;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;20/01/2019;04:00;3194;595;0;32;0;3;-;50;2514;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;20/01/2019;04:30;3154;600;0;30;0;3;-;50;2471;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;20/01/2019;05:00;3133;599;0;29;0;3;-;51;2451;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;20/01/2019;05:30;3200;600;0;37;0;3;-;49;2511;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;20/01/2019;06:00;3206;600;0;39;0;3;-;50;2514;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;20/01/2019;06:30;3318;601;0;43;0;2;-;49;2622;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;20/01/2019;07:00;3309;568;0;49;0;2;-;49;2642;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;20/01/2019;07:30;3399;554;0;49;0;2;-;50;2744;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;20/01/2019;08:00;3442;566;0;51;0;3;-;51;2772;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;20/01/2019;08:30;3497;564;0;51;0;3;-;51;2828;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;20/01/2019;09:00;3509;569;0;60;0;3;-;49;2828;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;20/01/2019;09:30;3596;579;0;59;7;3;-;50;2898;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;20/01/2019;10:00;3665;569;0;60;18;3;-;51;2965;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;20/01/2019;10:30;3721;564;0;58;32;3;-;51;3012;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;20/01/2019;11:00;3772;559;0;62;48;3;-;50;3050;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;20/01/2019;11:30;3763;552;0;64;63;3;-;50;3031;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;20/01/2019;12:00;3810;572;0;60;79;3;-;52;3044;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;20/01/2019;12:30;3870;541;0;64;93;3;-;50;3119;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;20/01/2019;13:00;3960;554;0;65;97;3;-;51;3190;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;20/01/2019;13:30;3738;567;0;77;96;3;-;51;2943;-;-
